"","no","Day","/images/academic/americanpresident/essayimages/04_12.jpg","1861-04-12 12:00 PM","Civil War Begins","<p>The American Civil War began at 4:30am on April 12, 1861, when General Pierre G. T. Beauregard's Confederate artillery opened fire on Fort Sumter in the harbor of Charleston, South Carolina. Beauregard's bombardment lasted for thirty-three hours until Union Major Robert Anderson surrendered the fort. The Confederates took down the stars and stripes and raised the stars and bars at Fort Sumter.</p><p>Fort Sumter represented a symbol of state sovereignty to both the United States and Confederate States of America (CSA). The Confederate Provisional Congress considered it an outpost under foreign control in an important harbor. Negotiations between the CSA and the United States over Fort Sumter failed, however. On April 9, Confederate President Jefferson Davis ordered Beauregard to attack Fort Sumter if Anderson refused a final appeal to surrender. The Confederate attack on Fort Sumter placed responsibility for starting the Civil War on the shoulders of the Confederacy.</p><p>The fall of Fort Sumter brought the secession crisis to the breaking point. On April 15, President Abraham Lincoln called for 75,000 volunteers to serve in the U.S. Army for a period of ninety days. In doing so, Lincoln answered the South's challenge to civil war. Following Sumter, Lincoln believed that the insurrection was “too powerful to be suppressed by the ordinary process of judicial proceedings.” It would be settled by force of arms. In the weeks that followed, four more states-Arkansas, North Carolina, Tennessee, and Virginia, the South's most populous state-seceded  from the Union and joined the Confederacy.</p><p>Abraham Lincoln's decisive action following the fall of Fort Sumter inaugurated a wartime presidency in which the executive superseded the other two branches of the federal government. As commander in chief, Lincoln was responsible for how the war was conducted, and he transformed the President's role as commander in chief and as chief executive into a powerful new position. In several emergencies, Lincoln exercised powers not constitutionally granted to a President and ignored Supreme Court decisions ruling his conduct unconstitutional. Still he was committed to preserving the Union and thus vindicating democracy no matter what the consequences to himself, and his strong presidency helped save the Union.</p>","Abraham Lincoln"
"","no","Day","/images/academic/americanpresident/essayimages/04_15.jpg","1865-04-15 12:00 PM","President Abraham Lincoln Dies","<p>On April 15, 1865, President Abraham Lincoln died. He had been shot by an assassin the night before and died of a head wound early on the morning of the 15th.</p><p>President Lincoln had been sworn in to his second term of office on March 4, 1865. On April 9, he oversaw the end of the American Civil War when the Confederate Army surrendered to the Union. It had been a remarkable spring for the commander in chief.</p><p>On April 14, Lincoln sat in Ford's Theater in Washington, D.C., watching a play when a man burst into the presidential box and shot the President in the back of his head. The assassin, John Wilkes Booth, leaped from the box to the stage to make his escape, shouting “Sic semper Tyrannis! (Thus always to Tyrants) The South is avenged!”</p><p>The President died at 7:22 a.m. the next morning in the home of William Petersen. A few hours after Lincoln's death, Chief Justice Salmon P. Chase swore Vice President Andrew Johnson in as President of the United States.</p><p>The assassin, Booth, was an actor and an ardent Confederate sympathizer who had planned to kill Lincoln along with accomplices who were supposed to kill Secretary of State William H. Seward, Vice President Andrew Johnson, and General Ulysses S. Grant. However, the plan went array, and only Booth carried out his part of the plan. Four of his co-conspirators were convicted and hanged for taking part in the plot or for having known about it in advance. Booth was discovered in a barn in rural Virginia ten days after Lincoln's assassination after frantic searching by the Army and the Secret Service. As they attempted to capture Booth, the barn was set on fire, and Booth either shot himself or was killed in a shoot-out.</p><p>Lincoln's death stunned the country and muted its joy over the end of the Civil War. After seven days of official mourning in the Capitol, Lincoln's coffin was carried on a slow-moving funeral train back to Springfield, Illinois. As the procession traveled through the country, people in small towns and villages, in big cities, and throughout the countryside gathered to see the train pass and offer their last respects to Lincoln. Thousands of Americans remembered the sight of the passing funeral train as one of the most deeply emotional events of their lives.</p>","Abraham Lincoln"
"","no","Day","/images/academic/americanpresident/essayimages/04_17.jpg","1961-04-17 12:00 PM","Bay of Pigs Invasion Begins","<p>On April 17, 1961, a brigade of about 1,500 Cuban exiles landed at Bahia de Cochinos (Bay of Pigs) on the southern coast of Cuba. Their mission was to overthrow the government of Fidel Castro by inciting revolt among the Cuban people. Funded and supplied by the United States, this invasion ended in absolute failure with some of the exiles killed and many captured by Castro's army. Although President John F. Kennedy wanted American involvement in the operation to remain covert, signs of CIA sponsorship of the brigade were obvious. In addition, the President's decision not to provide American air support for the invasion made him appear weak. The disastrous invasion stands out as one of the major mistakes of Kennedy's presidency.</p><p>The plan for a covert invasion of Cuba originated in the administration of President Dwight D. Eisenhower. Supported by both President Eisenhower and Vice President Richard Nixon, CIA Director Allen Dulles and Richard Bissell, CIA deputy for planning, had trained anti-Castro forces in Guatemala in preparation for an invasion. Dulles and Bissell briefed Kennedy on the operation shortly after his election victory in November. Kennedy chose to reappoint Dulles to head the CIA in his administration.</p><p>Some in the administration warned Kennedy not to follow through with this attack. Liberals in the administration such as Chester Bowles, Arthur Schlesinger, Jr., and John Kenneth Galbraith felt that a Democratic administration should not carry out this kind of “adventurism.” In addition, some foreign policy experts, such as Dean Acheson, feared that the operation as planned was too small and would not succeed. Still, most of the President's advisers maintained that this operation would work and rid the United States of a Communist dictatorship 90 miles of the coast of Florida.</p><p>President Kennedy wanted to blur any connections between the American military and the Cuban operation. The American press threatened the secrecy of the mission, however, when they reported on the training of exiles and an impending invasion. Kennedy chose not to authorize any air strikes by American planes during the mission, fearing that a downed plane would expose the American role in the plan. The operation was limited to one round of air strikes in disguised planes followed by the CIA-trained exiles landing at the Bay of Pigs to invade Cuba. </p><p>On April 15, B-26 bombers from Nicaragua began the attack on Cuba. While they succeeded in destroying some of Castro's air force, their attack warned the Cuban leader of further assaults. When the invasion began on April 17, Castro quickly ordered his military forces to the area, trapping the exiles on the beach. By the next day, it was clear that the operation had failed. The planners had claimed that the invasion would spark an uprising in Cuba. However, the uprising failed to materialize. Kennedy, hoping to maintain American invisibility, refused to allow additional air strikes to salvage the disaster. In the end, some 115 men died, and the Cuban forces captured almost 1,200 exiles. Criticism of the administration soon poured in from all political perspectives; President Kennedy had failed in the first major test of his administration.</p>","John F. Kennedy"
"","no","Day","/images/academic/americanpresident/essayimages/04_20.jpg","1871-04-20 12:00 PM","Ku Klux Klan Bill Enacted","<p>On April 20, 1871, at the urging of President Ulysses Grant, Congress passed the Ku Klux Klan Act. Also known as the third Enforcement Act, the bill was a controversial expansion of federal authority designed to give the federal government additional power to protect voters. The act established penalties in the form of fines and jail time for attempts to deprive citizens of equal protection under the laws and gave the President the authority to use federal troops and suspend the writ of habeas corpus in ensuring that civil rights were upheld.</p><p>Founded as a fraternal organization by Confederate veterans in Pulaski, Tennessee, in 1866, the Ku Klux Klan soon became a paramilitary group devoted to the overthrow of Republican governments in the South and the reassertion of white supremacy. Through murder, kidnapping, and violent intimidation, Klansmen sought to secure Democratic victories in elections by attacking black voters and, less frequently, white Republican leaders. </p><p>In response to Klan violence, Congress passed the first of three Enforcement Acts on May 31, 1870, to ensure that the provisions of the Fourteenth and Fifteenth Amendments were followed. The act, which made it a federal offensive to try to deprive anyone of his civil rights, had little effect on the deteriorating situation. A second Enforcement Act, passed on February 28, 1871, established federal supervision over elections, but also did little to remedy the situation.</p><p>After the failure in the House of a more powerful bill that would have given the federal government additional power to enforce election law, President Grant decided to intervene. The President met with Congressional leaders to urge the passage of stronger legislation, and on their recommendation, Grant issued a direct appeal to Congress requesting a new law. Grant's appeal was successful, and Congress passed the Ku Klux Klan Act.</p><p>President Grant put the new legislation to work after several Klan incidents in May. He sent additional troops to the South and suspended the writ of habeas corpus in nine counties in South Carolina. Aided by Attorney General Amos T. Akermen and the newly created Department of Justice, extensive work was done to prosecute the Klan. While relatively few convictions were obtained, the new legislation helped to suppress Klan activities and ensure a greater degree of fairness in the election of 1872.</p>","Ulysses S. Grant"
"","no","Day","/images/academic/americanpresident/essayimages/04_25.jpg","1997-04-25 12:00 PM","Chemical Weapons Convention Ratified","<p>On April 25, 1997, the United States Senate ratified the Chemical Weapons Convention (CWC), which bans the development, production, stockpiling, and use of chemical weapons. It is one of the most ambitious arms agreements in history. The international treaty was originally signed at the United Nations in January 1993, and it went into effect on April 29, 1997.</p><p>Since the use of mustard gas in the trenches of World War I, chemical weaponry has held great potential for military scientists and posed a terrifying threat to troops and ordinary citizens. The fall of the Soviet Union in the late 1980s and early 1990s led the United States to reduce nuclear stockpiles; but the deadly reality of chemical weapons took a back seat in the American public consciousness. A series of frightening events turned the public's attention back to chemical weapons. The release of poisonous gas into the Tokyo subway in 1995 left eleven people dead and more than five thousand injured, creating strong Japanese and international support for ratification of the CWC. Disturbing reports that thousands of American veterans were suffering from painful and inexplicable illnesses suggested that Saddam Hussein's Iraqi military had used chemical weapons during the Persian Gulf War. Finally, the new reality of terrorism-seen in the 1995 destruction of the Oklahoma City federal building and in the 1993 bombing of the World Trade Center-brought the potentially catastrophic danger of chemical weapons uncomfortably closer to home.</p><p>When the Senate finally ratified the Chemical Weapons Convention on April 25, 1997, it endorsed what had truly been a bipartisan effort. Presidents Ronald Reagan and George H.W. Bush first negotiated and signed the convention, but President Clinton had struggled to secure its ratification, which bogged down in the Senate. His difficulty arose, in part, because many feared the United States would put itself at a comparative disadvantage in relation to its adversaries. Troubles also stemmed from the Democrats loss of control over both the House and the Senate in 1994. </p><p>As the deadline for pre-approval approached, President Bill Clinton increased his avid support of the treaty, going before Congress and addressing the American people directly to garner sufficient backing. In his 1997 State of the Union Address, Clinton announced that Americans “must rise to a new test of leadership-ratifying the Chemical Weapons Convention.” The President argued that endorsement of the treaty would “make our troops safer from chemical attack” and would “help us to fight terrorism,” maintaining that “we have no more important obligations.” Ultimately, the treaty was embraced by many: the Pentagon, the American intelligence community, and the American public favored a future free from the threat of chemical weapons. </p>","Bill Clinton"
"","no","Day","/images/academic/americanpresident/essayimages/04_30.jpg","1803-04-30 12:00 PM","Louisiana Purchase Treaty Signed","<p>On April 30, 1803, representatives from the United States and France signed the Louisiana Purchase Treaty. The terms of the agreement gave all of the Louisiana territory from the Mississippi River to the Rocky Mountains to the United States. The Louisiana Purchase doubled the size of the United States and is considered one of President Thomas Jefferson's greatest presidential accomplishments.</p><p>In 1800, President Jefferson learned that Spain had secretly ceded Louisiana to France, and he was concerned about France attempting to reclaim its North American empire. Jefferson wanted to insure that American farmers in the Ohio River Valley had access to the Gulf of Mexico via the Mississippi River–the river was a key to the farmers' economic well-being.</p><p>In the spring of 1803, the President sent James Monroe to France to join the French minister, Robert Livingston. He instructed Monroe and Livingston to negotiate the purchase of the city of New Orleans and all or part of Florida from France for $10 million. Monroe arrived just as Napoleon I of France faced renewed war with Britain. In need of money and eager to rid himself of the hassles of governing distant lands after the successful revolt of Saint-Domingue (present-day Haiti), Napoleon offered the entire Louisiana territory to the astonished ministers. Exceeding their instructions, Monroe and Livingston agreed to pay $15 million for the whole territory. The price of $15 million amounted to approximately four cents per acre for 828,000 square miles.</p><p>Delighted with the deal but troubled because the Constitution did not specifically provide for the acquisition of new territory, Jefferson considered a constitutional amendment to allow the purchase. Napoleon threatened to withdraw the deal if not soon ratified, however, and so Jefferson sent the treaty to the Senate for approval. Federalists were furious at Jefferson's seeming hypocrisy, as he had long criticized them for not strictly interpreting the Constitution.</p><p>The constitutional dilemma for the President was substantial. While believing that the United States must expand to fulfill its republican destiny, he was the first to assert the Constitution did not authorize acquiring new territory. As would be the case in numerous issues during his presidency, Jefferson was forced seek a balance between sometimes conflicting principles. In this case, President Jefferson chose expediency and national interest when he submitted the Louisiana Purchase Treaty to the Senate. The Senate ratified the treaty in October 1803.</p>","Thomas Jefferson"
"","no","Day","/images/academic/americanpresident/essayimages/05_01.jpg","1960-05-01 12:00 PM","U-2 Plane Shot Down","<p>On May 1, 1960, the Soviet Union shot down an American U-2 reconnaissance plane. The pilot Francis Gary Powers ejected from the plane and survived. The Soviets quickly took Powers prisoner and recovered the remains of the U-2 plane. Hoping to embarrass the United States, the Soviets kept the capture of Powers secret only announcing that an American plane had been shot down.</p><p>The administration of President Dwight D. Eisenhower hoped to avoid a conflict with the Soviet Union over the U-2 incident because the long-anticipated Paris conference between the United States, France, Britain, and the Soviet Union to discuss possible arms control agreements was scheduled to begin in mid-May. Rather than revealing that the United States had been flying U-2s over the Soviet Union since 1956 when Eisenhower had authorized the Central Intelligence Agency (CIA) to being top-secret intelligence flights over the Soviet Union, the State Department and the White House issued a series of cover stories, including one that a weather plane had been lost. The Kremlin exposed these cover stories as lies. On May 7, Soviet Premier Nikita Khrushchev scored a diplomatic victory when he revealed that the Soviets had the plane, its pilot, and proof that the United States had been spying on the Soviet Union. This announcement seriously challenged the credibility of the administration with both its allies and the American public.</p><p>Eisenhower now had to make a choice. He could refrain from commenting on the incident, but this would encourage rumors that he had not authorized the mission thereby weakening his political position. His other option was to take responsibility for the flights and attempt to defend his actions. On May 11, only days before the summit meetings in Paris, Eisenhower took this latter route. He announced that he had approved the flights, and he emphasized their importance to avoid “another Pearl Harbor.”  These U-2 flights were, the President concluded, “a distasteful but vital necessity.”</p><p>Despite the U.S. admission, the President still hoped that the summit could lead to some agreement between the Soviets and the Western powers. Khrushchev, however, remained angry about the U-2 incident. Under pressure from hard-liners in Moscow, the Soviet Premier insisted that Eisenhower end the program of U-2 flights, apologize for previous flights, and punish those responsible for the espionage. Eisenhower stated that he would halt future flights, but refused to bend to any other demands. Khrushchev stormed out of the conference, effectively ending it. The U-2 incident ended the détente in the Cold War that Eisenhower had cultivated during much of his administration.</p>","Dwight D. Eisenhower"
"","no","Day","/images/academic/americanpresident/essayimages/05_07.jpg","1915-05-07 12:00 PM","Lusitania Sinks","<p>On May 7, 1915, the German submarine <em>U-20</em> torpedoed the British luxury liner <em>Lusitania</em> within sight of the Irish coast. The largest passenger ship in wartime transatlantic service at the time, the <em>Lusitania</em> was struck by a single torpedo and sank in twenty minutes after a second internal explosion. Of the more than 1,900 people on board, nearly 1,200 died, including 128 Americans.</p><p>After the outbreak of World War I in Europe in the summer of 1914, Britain laid a blockade upon German ports. In response, Germany deployed experimental attack submarines, called U-boats, in the Atlantic Ocean. The German government declared the waters around the British Isles a war zone in February 1915 and cautioned that its U-boats would sink any ship entering the zone without warning. Germany justified the action of unrestricted submarine warfare by claiming that Britain had violated its own freedom of the seas with the blockade. The German government also argued, correctly, that the British used neutral and civilian ships to transport munitions.</p><p>With the outbreak of World War I, President Woodrow Wilson led the United States in its declaration of neutrality. However, this stance began to be tested when Germany began unrestricted submarine warfare. Shortly afterwards, four American citizens were killed in three U-boat attacks. Wilson debated a proper response to German violations of American neutrality with advisor Robert Lansing and Secretary of State William Jennings Bryan. While Wilson and his advisers debated, the Germans torpedoed the <em>Lusitania</em>.</p><p>The scale of the disaster shocked and enraged the American public and moved Wilson to take a defensive stand against Germany's violation of American neutrality rights at sea. The President issued a note to the German government demanding that it stop its policy of unrestricted submarine warfare and pay reparations for the deaths of those Americans lost on the <em>Lusitania</em>. The German Imperial Government defended itself by reminding Wilson that the ship had been illegally carrying contraband munitions. It claimed it was the explosion of such munitions that so rapidly sank the ship. </p><p>Wilson found Germany's reply unconvincing and drafted a second note over Bryan's objections that urged Germany again to respect civilian and neutrals' “rights of humanity” and warned of his will to defend his own citizens. Bryan resigned rather than sign the second note because he felt that Wilson was not balancing both British and German violations of American neutrality. He was also concerned that the President was taking too hard a stance towards Germany that would leave the United States no alternative except to enter the war. After Bryan's resignation, Wilson promoted Lansing to secretary of state and issued a third note to Berlin warning that the United States would regard another sinking of a passenger liner as a “deliberately unfriendly” act.</p><p>Germany never accepted culpability for the loss of the <em>Lusitania</em>. While the German government maintained its position that it sank the ship within the conventions of war, it wanted to keep the United States from entering the war and issued secret orders to its submarine captains to stop sinking large passenger liners. Nevertheless, the <em>Lusitania</em> issue remained a lingering sore spot in American-German relations as the two nations drifted closer to war.</p>","Woodrow Wilson"
"","no","Day","/images/academic/americanpresident/essayimages/05_10.jpg","1869-05-10 12:00 PM","Transcontinental Railroad Completed","<p>On May 10, 1869, the transcontinental railroad was completed when a ceremonial golden spike was driven into the place where the two railroads met. The Union Pacific and Central Pacific railroads joined the railroad together in Promontory Point, Utah. Celebrations and special addresses took place across the nation after a telegraph message announced the event to the world.</p><p>Agitation for the construction of a transcontinental railroad had existed since the 1840s.  Army Topographical Engineers had proposed five separate routes during the 1850s, but sectional tensions prevented construction. The Civil War later resulted in Southern routes being removed from consideration. On July 1, 1862, President Abraham Lincoln signed the Pacific Railroad Act, calling for the construction of a railroad from the Missouri River to the Pacific Ocean. The act provided government bonds to fund the project and mandated a timetable for completing railroad mileage. The endeavor was virtually risk free for the government, as the bonds were to be repaid and mileage requirements forced the two companies building the tracks to work quickly.</p><p>The Union Pacific railroad began construction in Omaha, Nebraska, while the Central Pacific began in Sacramento, California. Armed guards and U.S. troops guarded the construction crews from potential Native American attacks as workers moved across the country in temporary, military style encampments. With the end of the Civil War, former soldiers often went west in search of work, helping to alleviate the lack of labor available in the region that had made large projects difficult to execute. In California, Chinese immigrant laborers provided much of the necessary manpower. A sense of competition developed between the two companies, leading to both crews working faster and at times even leading to sabotage.</p><p>As the project neared completion in the late 1860s, it became evident that a meeting point would have to be established, as otherwise the two companies were likely to continue building past one another. Under pressure from Congress, the meeting place was selected at Promontory Point, Utah. Railroad companies would complete additional transcontinental railroads in the following decades, although the Panic of 1873 delayed construction on those projects.</p>","Ulysses S. Grant"
"","no","Day","/images/academic/americanpresident/essayimages/05_13.jpg","1846-05-13 12:00 PM","United States Declares War on Mexico","<p>On May 13, 1846, President James K. Polk signed a declaration of war against Mexico. Polk had submitted his war message to Congress on May 11 after General Zachary Taylor and his troops had clashed with Mexican forces on the northern bank of the Rio Grande, and Congress quickly approved the declaration of war against Mexico. After the President signed the declaration, he and his cabinet decided to conduct a three-pronged war: General Taylor would secure northern Mexico, an army under Stephen Kearny would capture New Mexico and California, and a third force under the command of Winfield Scott would capture Mexico City.</p><p>Kearny headed west and found New Mexico abandoned by Mexican forces. He then moved to California, capturing Los Angeles in January 1847. Taylor remained active in northern Mexico, winning several battles and capturing Monterrey, an important Mexican trade-center. Polk then ordered a large portion of Taylor's troops to Vera Cruz to bolster Scott's force for the assault on Mexico City. Hearing of Taylor's reduced forces, Mexican General Santa Anna decided to attack but Taylor and his outnumbered troops repulsed the Mexican forces at the Battle of Buena Vista. Santa Anna retreated south and was again defeated when Scott captured Mexico City in September 1847. </p><p>With a strong advantage in the field, Polk's diplomat Nicholas Trist attempted to arrange terms with Mexico. After several false starts, Trist on February 2, 1948 arranged the Treaty of Guadalupe Hidalgo, which ended the war. Under the terms of the treaty, Mexico agreed to recognize the Rio Grande as the Texas border and ceded California and New Mexico to the United States. The United States agreed to pay Mexico $15 million for the territories and assume $3 million in outstanding American claims against the Mexican government. The Senate approved the treaty on March 10, 1848.</p><p>The Mexican War was both controversial and compelling at home. Many Whigs, including a young congressman named Abraham Lincoln, objected to the war, but these dissenting voices were mostly lost underneath an outburst of nationalism that only grew more vociferous as the American victories mounted. Propelling this nationalist upsurge was the penny press, which sent war correspondents to the field and made the war the most reported in American history to that date. The press coverage made General Zachary Taylor a hero who captured the public's imagination and helped to propel him to the presidency in 1848.</p>","James K. Polk"
"","no","Day","/images/academic/americanpresident/essayimages/05_15.jpg","1911-05-15 12:00 PM","Standard Oil Company Dissolved","<p>On May 15, 1911, Chief Justice Edward White issued the Supreme Court's majority opinion upholding the dissolution of the Standard Oil Company. White agreed that the Standard Oil Company's business practices did violate the Sherman Antitrust Act because they were anticompetitive and abusive. However, he muted the circuit court's breakup plan for the company, allowing Standard Oil six months to spin off its subsidiaries instead of the initial three months mandated. </p><p>After the circuit court of St. Louis initially ruled against the Standard Oil Company, the company's lawyers prepared their appeal to the Supreme Court. With the support of President William Taft, Attorney General George Wickersham and prosecutor Frank Kellogg presented the government's case in January 1911. Mimicking Kellogg's successful argumentation in front of the St. Louis circuit court, they claimed that Standard Oil's consolidation of the petroleum industry through its trust company and its enormous size restricted interstate trade and produced a monopoly as outlawed in the Sherman Antitrust Act. Standard Oil lawyers countered that the circuit court's decree for the breakup of the company violated the due process clause of the Fifth Amendment that guaranteed freedom of contract and right to property. The company's lawyers also claimed that the oil trust was beyond the constitutional reach of the Sherman Act because the corporation engaged in production, not commerce.</p><p>The way Chief Justice White interpreted the Sherman Act altered the vague sweep of the legislation. The Sherman Act was worded to outlaw every single contract or arrangement that resulted in a restriction of trade. White added a rule of reason test-a centuries-old principle of common law-to his interpretation of the act. If the restrictions of trade produced by a trust were reasonable, that is, did not infringe on individual rights or the public good, then the judiciary need not dissolve the trust through the arbitrariness of the Sherman Act. Only if a trust unreasonably interfered with commerce in a way that damaged the American economy could it be dissolved. White's extraneous interpretation of the Standard Oil case considered the possibility of trusts to be socially beneficial. It also allowed the judiciary to be the ultimate arbitrator to what was a “reasonable” infringement of commerce by a corporation, a principle Justice Harlan claimed violated the intent of the Sherman Act's authors.</p><p>President Taft supported the decision, claiming it was not a dramatic departure from previous cases. The President had little ideologically invested in the Standard Oil case and actually supported industrial combinations. The case had been former President Theodore Roosevelt's idea and the centerpiece of his popular trust-busting campaign. Taft could not afford to break with Roosevelt on the case and so he supported the prosecution of Standard Oil for his own political gain. Taft praised the decision while progressives and Democrats attacked White's reason test.</p>","William Taft"
"","no","Day","/images/academic/americanpresident/essayimages/05_18.jpg","1793-05-18 12:00 PM","Washington Receives “Citizen Genet”","<p>On May 18, 1793, President George Washington received the French minister to the United States, Edmond Charles Genet. Known as “Citizen Genet,” the minister had come to the United States to try to gain U.S. support for France. He arrived in the country in April 1793 and journeyed to Philadelphia, stopping to celebrate along the way with adoring, supportive crowds.</p><p>France and the United States had maintained friendly relations since signing an alliance in 1778. When the French Revolution turned violent in 1792, however, many Americans re-evaluated that friendship. Republicans, including Thomas Jefferson, sympathized with the revolution, seeing it as an emulation of America's own freedom struggle. Alexander Hamilton and his fellow Federalists feared that the chaos and violence would spread to the United States and destroy the young republic. When revolutionary France and Britain went to war in early 1793, Washington declared the United States neutral, warning Americans to avoid aiding either side in the emerging European conflict. However, this proclamation of neutrality only deepened domestic partisan divisions over the tenor of Franco-American relations.</p><p>Edmond Charles Genet arrived in the United States in April 1793 with instructions to persuade the President to observe the 1778 treaty by supporting the French war effort. Twisting Washington's definition of neutrality, Genet immediately set to work attempting to use American commercial ports as French military bases. He cultivated support against neutrality and tried to stir up agitation in the western United States against the Spanish territories of Louisiana and Florida. Even Jefferson, initially a supporter of Genet, tried to restrain the Frenchman, but to no avail. When Washington refused to cooperate with Genet's schemes, Genet threatened to appeal directly to the American people.</p><p>Washington and Hamilton believed Genet's activities constituted a threat to the stability of the American republic. Hamilton and other Federalists worked to discredit Genet, and Republicans tried to distance themselves from him. In August 1793, Washington and his cabinet unanimously agreed to request that France recall Genet. However, a new government had come to power in France during Genet's absence, and it had decided that his actions were hurting its cause and called for his arrest. Fearing for the Frenchman's safety, Washington allowed Genet to remain in the country as a private resident; he lived in New York until his death in 1834.</p><p>Genet's activities in 1793 sharpened the existing divisions between Federalists and Republicans, adding to the growing political partisanship that marked the 1790s. As the American citizenry became further politicized, President Washington's ability to promote consensus quickly eroded and his ability to govern was compromised. Washington's second term stalled under intense partisan political turmoil, one of the reasons he happily retired to Mount Vernon when his presidency ended.</p>","George Washington"
"","no","Day","/images/academic/americanpresident/essayimages/05_24.jpg","1883-05-24 12:00 PM","Opening of the Brooklyn Bridge","<p>On May 24, 1883, President Chester Arthur and New York Governor Grover Cleveland participated in the ceremonial opening of the Brooklyn Bridge. The Brooklyn Bridge was the first bridge to be built across the East River linking New York City and Brooklyn. The bridge was an engineering marvel, utilizing numerous construction techniques that had never before been attempted on such a massive scale.</p><p>The original designer, John Roebling, died of an infection caused by an injury he received only days after having secured permission to begin his project. His son Washington took over, supervising the construction project that took thirteen years and more than $15 million to complete (three times as long and twice as expensive as had been anticipated). By the end of the project, Washington Roebling's health had deteriorated considerably. He, along with many of those involved in the project, had contracted decompression sickness because of working in the caissons used to form the foundations of the bridge towers. It is estimated that more than twenty men were killed during the construction of the bridge, although records are debatable.</p><p>Prior to the Brooklyn Bridge opening celebration, President Arthur's health had been deteriorating. (He suffered from Bright's disease, a then-fatal kidney ailment.) Still, the crowd of people who showed up for the event were unaware, and the President received a spectacular welcome. Arthur and Governor Cleveland walked across the bridge along with the 7th regiment as part of the celebration. Later that day, both personally congratulated Washington Roebling.</p><p>When the Brooklyn Bridge opened, it was the longest suspension bridge in the world and one of the most revolutionary structures of the era. It remains a symbol of engineering prowess.</p>","Chester A. Arthur"
"","no","Day","/images/academic/americanpresident/essayimages/05_25.jpg","1961-05-25 12:00 PM","Kennedy Pledges to Support Space Program","<p>On May 25, 1961, President John F. Kennedy in an address to Congress challenged the nation to “commit itself to achieving the goal, before this decade is out, of landing a man on the moon.” He asked Congress to find additional funds to support the nation's space program.</p><p>President Kennedy was committed to an aggressive space program. The Soviet Union had surpassed the United States in the space race by launching <em>Sputnik</em>, an artificial satellite, in 1957. Since space technology demonstrated potential weapons, this competition became an important aspect of the Cold War. Although Kennedy realized the importance of space exploration to the military, he remained firmly committed to a civilian-controlled program of manned space flights. With the encouragement of Vice President Lyndon Johnson, Kennedy appealed to Congress to increase spending on the space program in the hopes of  surpassing the Soviets.</p><p>Then, on February 20, 1962, Astronaut John Glenn aboard the Mercury craft <em>Friendship 7</em> became the first American to orbit the earth. Both the Kennedy administration and the American people celebrated Glenn's space flight. But Kennedy did not live to see his dream come true when Neil Armstrong landed on the moon in July 1969.</p><p>To read an excerpt of Kennedy's speech about the goal of sending a man to the moon, please click <a href=""http://millercenter.org/scripps/archive/speeches/detail/3368"">here</a>.</p>","John F. Kennedy"
"","no","Day","/images/academic/americanpresident/essayimages/05_28.jpg","1830-05-28 12:00 PM","Jackson Signs Indian Removal Act","<p>On May 28, 1830, President Andrew Jackson signed the Indian Removal Act, which gave the President additional powers in speeding the removal of American Indian communities in the eastern United States to territories west of the Mississippi River. The Indian Removal Act set the stage for the forced removals of the Cherokees, Creeks, and other southern Native American nations that took place during the 1830s.</p><p>President Jackson's annual message of December 1829 contained extensive remarks on the present and future state of American Indians in the United States. His message contained many observations, assessments, and prejudices about Native Americans that had been widely held by American policy makers since Thomas Jefferson's presidency. Jackson observed that as white settlement in the east expanded, the range for Native American hunters diminished, and that this would gradually lead to their extinction. For their own good, American Indians needed to be resettled on vacant lands west of the Mississippi River, the President argued.</p><p>In Congress, debates on a bill that would authorize the removals that Jackson proposed began in late February 1830. The debates in both the Senate and the House were quite contentious. Those opposed to Jackson's plans had many reasons for concern. They felt for the Native American situation, and many pleaded eloquently for the inviolable nature of the Native American nations' sovereignty. They also did not want to alter the established practices of Native American treaty-making, and many did not like Jackson himself. Generally, those opposed to the bill constituted the emerging anti-Jackson party.  Despite the debate, the Indian Removal Bill passed the Senate at the end of April and passed the House at the end of May. </p><p>Officially, the Indian Removal Act did not directly remove any Native American communities; it simply provided for a government apparatus that made it much easier to do so. The act allowed the President to exchange eastern Native American lands for unsettled western lands and grant the Native American nations involved full title to this new land. Officially, such exchanges would have take place through voluntary treaties with the Native Americans themselves. To expedite matters, the federal government would pay all the costs involved; it would reimburse the Native Americans for any structures they had built on their lands, and subsidize the new Native American settlements in the West.  </p><p>This Indian Removal Act was Jackson's creature. He worked behind the scenes to get his friends and allies appointed to the proper Congressional committees, in order to produce a bill congruent with his desires. The new law now fully committed the United States government to a policy of Native American removal, a policy that Jackson and his allies would bring to life in the latter years of his presidency.</p>","Andrew Jackson"
